PREFIXO: ;E3-064
NOME DO POSTO: ;SALES DA CRUZ
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;CUBATAO,R (07 - BAIXADA SANTISTA)
LATITUDE: ;23°55'00"
LONGITUDE: ;46°28'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  02/1941;  0,0;  0,0;150,3;  0,0;  0,0;  9,0;  2,0; 45,0;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0; 70,7;100,6;  0,0;  0,0; 20,5; 40,3;  0,0; 20,2; 40,4;  4,0;  5,0;---;---;---;150,3;516,8
  03/1941;  0,0; 70,3; 50,9; 58,0;  6,5;  5,5; 40,3;  5,3; 10,4;  0,0;  0,0;  4,2; 20,3;  0,0;  0,0;  0,0;  0,0;129,0; 11,0;  2,3;  0,0; 35,0;107,0; 10,3;  8,0;  0,0;  0,0; 17,0;0,0;0,0;0,0;129,0;591,3
  04/1941;  9,0;  0,0;  7,0; 17,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,0;  0,0; 21,0;  0,0;  0,0;  0,0;  0,0;  0,0; 43,5;138,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;138,0;251,5
  05/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 45,7; 35,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 70,3; 70,2; 30,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;70,3;251,8
  06/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 35,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 37,0;  3,5;  0,0;  0,0;1,5;0,0;---;37,0;77,5
  07/1941;  8,5;  0,0;  0,5;  0,0;  1,6;  0,0;  0,0;  4,6; 27,5; 28,5;  0,0;  0,0;  0,0;  0,0;  0,0; 33,8; 16,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;7,5;0,0;0,0;33,8;129,2
  08/1941;  0,0;  0,0;  0,0; 82,8;  3,0; 14,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,8;  0,0; 23,1; 23,1;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  0,3;  0,0;  0,0;0,0;0,0;0,0;82,8;153,9
  09/1941;  0,0;  0,0;  0,0; 39,0;  0,0;  0,0; 14,1;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0; 38,3;  0,0;  0,0;  0,0;  0,7;  0,0;  9,7; 44,9; 20,7; 10,6;  0,7; 30,5;  7,9;  0,0;0,0;0,0;---;44,9;217,3
  10/1941;  0,0;  0,0;  0,0;  0,0;137,2; 11,4;  0,2; 10,3;  4,6; 19,6;  0,0; 40,0;  0,0;  0,0;  0,0;  0,0; 31,1;  0,0;  0,0;  0,0;  0,0; 23,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;137,2;278,1
  11/1941; 21,4;  0,0;  0,0;  0,0;  0,5;  1,9;190,1; 50,0; 40,5;  0,0;  0,0;  0,0; 32,8;  0,0;  0,3;  0,0; 50,5; 35,5; 32,2;  0,0;  0,0; 23,3;  8,3;  0,0;  0,0;  0,0; 23,4;  0,0;0,0;0,0;---;190,1;510,7
  12/1941;  0,0; 62,4; 80,6; 39,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,0; 25,2;  0,0;  0,8;  0,6;153,2; 32,2;  5,5; 16,8; 30,2;  0,0;  0,0; 28,8;  0,3; 43,2; 13,0;  0,0;  0,0;0,0;0,0;0,0;153,2;559,1
  01/1942; 86,7;  0,0;  0,0;  0,0;  0,0; 57,1;  3,8;  0,0;  0,0;  0,0;  8,5;  0,0;  0,0;  0,0;  0,0;  0,6;  0,4;  0,0;  0,0;  0,0;  0,0; 20,1;  0,0;  0,0; 55,3;  0,0;  0,0;  0,0;0,0;8,2;0,3;86,7;241,0
  02/1942; 23,9;  0,0; 15,1; 16,8;  0,0;  0,0;  0,0;  0,0; 14,2; 10,5;  0,0;  0,0; 22,8;  5,2;  0,0;  0,0;  0,0; 20,0;220,4;140,3; 15,5;  0,0; 58,3;  0,8;  0,0;  0,0;  0,0; 20,2;---;---;---;220,4;584,0
  03/1942;  0,0; 24,9;  0,0;  0,0;  0,0; 14,4; 12,6;  0,0;  0,0;  0,0;  0,0; 17,3;  0,0;  0,0;  0,0;  0,0;180,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,6;  0,0; 32,9;  0,0;38,8;49,8;70,8;180,7;454,8
  05/1942;  0,3;  0,4; 13,1;  0,0; 30,3;  0,8;  0,0; 19,5;  0,0;  0,0;  0,0;  0,0; 16,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,8;  0,4;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;4,5;6,8;0,0;30,3;108,1
  06/1942;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  0,0;  0,0;  9,0;  6,4; 44,5;  2,3;  0,0;  0,0;  0,0; 26,7; 24,3;  0,0;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,0;0,0;0,0;---;44,5;134,9
