PREFIXO: ;E3-062
NOME DO POSTO: ;ENGENHEIRO FERRAZ (EFS)
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;CAPIVARI,R (07 - BAIXADA SANTISTA)
LATITUDE: ;23°59'00"
LONGITUDE: ;46°37'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  01/1946; 21,0;  8,0;  0,0; 10,0;  3,0; 31,0;  0,0;  1,0; 20,0; 26,0; 18,0;  0,0;  0,0; 37,0;  1,0; 36,0;  8,0;  2,3;116,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  7,0;3,0;0,0;11,9;116,0;385,2
  02/1946;  3,0; 13,0;  0,4;  0,0;  0,0;  0,0;  0,5;  0,0;  3,0;  3,5;  1,0;  0,0; 16,0;  0,0; 92,0; 20,0;  0,0;  0,0;  0,1;  0,2; 11,0;  7,0;  3,0;  1,0;  4,0; 28,0;  0,0;  0,0;---;---;---;92,0;206,7
  03/1946; 27,0;  0,0; 45,0; 16,0; 73,3; 42,1; 10,0;  0,0;  6,9; 18,6; 44,2;  0,0; 37,6;110,6; 17,5;  7,6;  6,2;  0,0;  0,0;  0,0;  0,0;  0,0; 11,0; 55,4; 16,5; 10,0;  0,0;  0,0;0,0;0,0;5,8;110,6;561,3
  04/1946; 27,3; 33,6; 22,4;  1,6;  1,2;  9,3;  5,3;  1,4;  1,6;  0,6; 12,3;  0,6;  0,0;  0,6;  0,1; 10,2;  0,0;  2,2;  0,0;  0,0;  0,0;  5,0;  8,2;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;33,6;143,5
  05/1946;  4,4;  8,7;  6,0;  4,0;  6,0;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0; 16,6;  0,0;  0,0;  0,4;  0,1;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0; 20,0; 17,6; 13,2;  3,4;  3,2;  0,0;0,0;0,0;0,0;20,0;109,8
  06/1946; 81,0; 42,0;  0,0;  0,0;  0,0;  0,0;  8,0; 22,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0; 12,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;9,8;0,0;---;81,0;185,4
  07/1946;  0,0;  0,0;  0,0;  6,0; 11,0;  3,0;  0,0;  5,2;  0,0;  0,0;  6,0;  1,7;  0,0;  0,0; 16,4;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,9;  1,5;  0,0;  0,0;  0,0;  0,0;  2,5;0,0;0,0;0,0;16,4;55,2
  08/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  6,0;  0,0;  1,1;  2,0;  1,3;  0,0;  0,0;  0,0;  3,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,3; 21,1;  0,0;  0,0;  0,0;  6,7;  0,0;0,0;0,0;0,0;21,1;68,5
  09/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  4,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0;  2,3;  0,0;  1,2;116,0;20,0;---;116,0;186,1
  10/1946;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0; 67,0; 17,0;  5,0;  5,5; 25,0; 13,6; 10,0; 13,1; 10,6;  3,8; 22,3; 55,2; 21,1; 12,2; 43,3; 30,0; 43,8; 16,5;  0,0;  0,0;  0,0;3,8;5,1;0,0;67,0;430,1
  11/1946; 10,0;  6,0; 26,0;  0,0;  0,0;  0,0;  0,0; 28,6;152,0; 50,0; 16,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0; 10,0; 18,0;  0,0;  0,0;  0,0; 15,1;  0,0;  0,0;  6,0;49,0;6,9;---;152,0;399,6
  12/1946;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0; 13,0; 16,0;  0,0;  3,6;  2,9;  0,3; 10,0; 15,6; 35,7; 15,2;  0,0;  0,0;  0,0;  0,0; 37,6; 70,6; 39,2; 49,6; 30,1;  0,3;  0,8;  7,8;12,5;4,1;6,5;70,6;377,4
  01/1947;  0,8; 60,0;  0,8; 26,6; 67,0; 39,0;  0,0; 14,6; 10,0;  0,0; 19,3; 12,5;  0,0;125,3; 60,0; 86,0; 25,0; 16,0; 10,6;  0,0;  0,0;  0,0; 93,0;149,0; 39,6; 43,2; 29,6; 17,0;2,0;2,0;10,0;149,0;958,9
  02/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,0; 10,0; 43,0;  6,0;179,0; 40,0; 49,0; 69,0; 32,0; 12,6;  0,0;  0,0;  0,0;  0,0; 25,0; 29,6; 36,0; 95,0;---;---;---;179,0;642,2
  03/1947; 12,3;  8,6; 13,1; 10,1; 16,0; 60,0; 42,0; 31,0; 48,0; 76,0; 80,6; 19,3; 30,3; 18,6; 29,1; 46,4; 38,9; 10,1; 20,0; 79,8; 12,0; 46,7;  6,2; 40,0; 45,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;80,6;840,1
  04/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8; 19,0; 32,0;  0,3;  0,4; 80,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 68,0;150,0; 21,0; 13,0; 36,0; 94,0; 56,0; 41,0; 19,6; 29,5;  0,0;0,0;0,0;---;150,0;661,2
  05/1947; 10,0;  0,0;  0,0; 13,6;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 60,0;110,0; 96,3; 13,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;110,0;309,0
  06/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,6; 15,3;  0,0;  0,0;  0,0; 60,0;149,0; 98,6;120,3; 90,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;149,0;553,3
  07/1947;  0,0;  0,0;  0,0;  0,0; 20,3;  0,0;  0,0; 25,9; 40,5; 37,0; 29,9;  0,0;  0,0;  7,0;  0,7;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;59,3;0,0;0,0;59,3;220,9
  08/1947; 20,2; 30,2;  0,0;  0,0;  0,0;  2,0; 19,1; 18,0;  5,3;  2,1;  3,0; 19,0;  5,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,1;135,0;  1,0;  0,0;  0,0;0,0;0,0;11,5;135,0;291,7
  09/1947;  0,0;  6,0;  0,0; 12,0; 12,3; 19,2;  2,3;  0,0;  4,2;  0,0;  0,0;  0,0;  6,2; 63,5; 18,5;  8,0;  0,0;  4,5;  7,0;  0,0;  0,0;  0,0;  6,0; 12,5; 32,0; 37,0;  0,0;  0,0;0,0;0,0;---;63,5;251,2
  10/1947;  4,0; 12,0; 15,0; 22,0; 28,0; 30,0;  7,0;  0,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 70,1; 23,5;  7,0;  0,0; 13,0; 15,0; 12,5;  0,0;  0,0;1,0;12,0;10,0;70,1;302,1
  11/1947; 10,0;  7,0; 25,0; 53,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 28,0; 48,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 27,0; 30,0; 11,0;0,0;0,0;---;53,0;259,0
  12/1947;  0,0; 32,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 50,0;  4,0;  0,0;  0,0; 33,0;  0,0;  0,0; 23,0; 65,0;106,0; 98,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;26,0;0,0;106,0;437,0
  01/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,0; 15,0; 46,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,5;  0,0; 16,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;10,0;0,0;46,0;140,5
  02/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 20,0; 13,0; 27,0; 33,0; 40,0; 50,0;102,0; 12,0; 17,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;5,2;---;---;102,0;329,7
  03/1948; 23,0; 30,0;  0,0;  0,0;  0,0; 40,0; 75,0;  0,0;  0,0;  0,0; 27,0; 65,0; 43,0; 24,0;  0,0;  0,0;  0,0;  6,5;  0,0;  0,0;  0,0;  0,0;  0,0; 41,0; 32,0; 27,0;  0,0;  0,0;0,0;0,0;0,0;75,0;433,5
  04/1948;  0,0;  0,0; 20,0; 27,0; 78,0; 17,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,0;  0,0;  0,0; 10,0;160,2;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;0,0;0,0;---;160,2;330,2
  05/1948;  0,0;---;  0,0;  0,0; 90,0;---;  0,0;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0; 60,0;  0,0; 10,0; 25,0;---; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;30,0;25,0;45,0;---;---
  06/1948; 20,0; 15,0; 75,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;75,0;125,0
  07/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5; 16,5; 10,0;  0,0;  0,0; 50,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0; 40,0; 35,0;40,0;32,0;22,0;50,0;280,0
  08/1948;  0,0;  0,0; 10,0;  0,0;  0,0; 15,0; 10,0; 21,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0; 20,0; 23,0;0,0;0,0;0,0;23,0;114,0
  09/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 40,0; 50,0; 80,3; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;80,3;180,4
  10/1948; 15,0; 20,0;  0,0;  0,0; 30,0; 15,0; 15,0; 25,0;  0,0;  0,0; 10,0; 15,0; 10,0; 25,0; 30,0;  0,0;  0,0;  0,0; 35,0; 20,0; 23,0;  0,0; 15,0;  0,0; 32,0; 20,0; 25,0; 30,0;10,0;15,0;20,0;35,0;455,0
  11/1948;  0,0; 20,0;  0,0;  0,0; 15,0; 10,0;  0,0; 25,0;  0,0;  0,0;  0,0; 20,0;  0,0;  0,0;  0,0; 15,0; 10,0; 15,0;  0,0; 12,0; 15,0; 20,0;  0,0;  0,0;  0,0; 20,0; 33,0; 25,0;0,0;0,0;---;33,0;255,0
  12/1948;  5,0; 10,0;  5,0;  5,0;  0,0; 20,0; 25,0;  0,0; 30,0; 10,0; 15,0;  5,0; 25,0;  0,0;  0,0; 30,0;  0,0;  0,0;  0,0;  0,0; 40,0;  0,0;  0,0;  0,0;  0,0; 50,0;  0,0;  0,0;0,0;0,0;0,0;50,0;275,0
  01/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;  0,0;  0,0;  0,0;---;---;  0,0;---;---;---;  0,0;---;---;---;---;---;---;---;---;---;  0,0;  0,0;0,0;0,0;---;---;---
  02/1949; 22,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,0; 35,0; 30,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;35,0;158,0
  03/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,0; 35,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 15,0; 20,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;35,0;120,0
  04/1949;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;5,0;0,0;---;15,0;30,0
  05/1949;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0; 10,0;  0,0;  0,0;  0,0; 28,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;28,0;63,0
  06/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0; 22,5;  0,0; 27,0;  0,0;  0,0;  0,0; 18,0;  0,0;  0,0;  0,0;  0,0; 40,0; 38,0;  0,0;20,0;43,0;---;43,0;209,0
  07/1949;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 20,0; 15,0;  0,0; 15,0; 20,0; 10,0;  0,0;  0,0;  0,0; 18,0;  0,0;  0,0;0,0;0,0;0,0;20,0;118,0
  08/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,0;  5,0; 10,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;---;  0,9; 16,0;---; 18,0;  0,0;0,0;5,5;0,0;---;---
  09/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,2;  0,0;  0,0; 26,0;  7,4;  6,1;  7,1; 15,4;  0,0;  0,0; 29,1;  0,0;  0,0;  5,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;29,1;108,5
  10/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;  0,0;  0,0;---;---;  0,0;  0,0;  0,0;  0,0;---;---;---;  0,0;  0,0;---;---;---;---;---;---;  0,0;---;0,0;0,0;---;---
  11/1949; 10,0;  0,0;  0,5;  0,0;---;  0,0;  0,0;  0,0; 50,0; 37,0; 85,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0; 12,0;  9,0;  0,4; 14,0;  7,0;  5,0;  0,0;0,0;0,0;---;---;---
  12/1949; 50,0;  0,0;  0,0;  0,0;  0,0; 20,0; 30,0; 75,0;  0,3;  0,1;  0,3; 40,0; 80,0;---; 50,0; 30,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 80,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;60,0;---;---
  01/1950;  0,0;  0,0;  0,0; 30,0; 50,0; 50,0; 50,0; 10,0; 15,0; 10,0; 18,0; 11,0;  0,5;  0,0;  0,0;  0,0;  0,0;100,0;101,0; 50,0; 10,0; 30,0; 19,0; 28,0; 70,0; 30,0; 40,0; 20,0;30,0;50,0;80,0;101,0;902,5
  02/1950;---;---; 50,0; 50,0; 50,0; 10,0; 10,0; 10,0; 10,0; 10,0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
  03/1950;100,0; 80,0; 90,0; 50,0; 70,0; 80,0; 40,0; 55,0; 80,0; 90,0; 40,0; 30,0; 32,0; 20,0; 18,0; 30,0; 29,0; 40,0; 80,0; 26,0;  0,0;  7,0;---;---;---;---;---;---;40,0;---;---;---;---
  04/1950;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0; 10,0;  0,0; 40,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 80,0; 10,0;  0,0;0,0;0,0;---;80,0;175,0
  05/1950;  0,0;  0,0;  0,0;100,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;80,0;---;---;---
