PREFIXO: ;E3-228
NOME DO POSTO: ;HUMAITA
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;MARIANA,R
LATITUDE: ;23°57'16"
LONGITUDE: ;46°27'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1946;  0,0;  0,0;  0,0;  0,0;  7,2;  8,0;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0; 25,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;25,5;50,3
  08/1946;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;17,6;18,4
  09/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,0;  0,0;  2,3;  0,0;0,0;69,2;---;69,2;76,0
  01/1947;  0,0;  0,0;  0,0; 21,3; 10,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0;  0,0;  0,0; 40,6;  0,0;  0,0;  0,0; 18,3; 15,2;  0,0;  0,0;  0,0; 59,0; 40,6; 51,0; 27,0; 45,2;19,6;1,6;0,0;59,0;380,2
  02/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 26,0; 30,7;  7,4; 22,0;  7,8;  0,0;  0,0;  0,0;  0,0;  5,5; 31,3; 26,3;  0,0;---;---;---;31,3;157,0
  03/1947;127,6;  5,2;  0,0;  0,0;  0,0;  0,0; 44,0; 53,4;  0,0;  0,0;  0,0;  0,0;  0,0; 10,2; 24,2;  0,0;  0,0;  0,2;105,2;  4,4;  0,0;  0,0;  0,0;  0,0;  4,3; 35,5;  0,0;  0,0;0,0;0,0;0,0;127,6;414,2
  04/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,4;  0,0;  1,1; 31,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;124,0;  0,2;  0,0;  0,0; 34,5;  9,0; 10,5;  0,0;  0,0;0,0;0,0;---;124,0;228,2
  05/1947;  0,0;  0,0;  0,0; 14,5;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5; 12,3;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;131,0; 39,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;131,0;211,7
  06/1947;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 39,0; 11,5;  0,0;  0,0;  0,0;  5,4;106,2; 60,5;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;106,2;223,6
  07/1947;  0,0;  0,0;  0,0;  3,5;  3,0;  0,0;  0,0;  0,0; 53,2; 35,7;  3,5; 10,0;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  1,6; 15,6;0,0;0,0;0,0;53,2;130,8
  08/1947; 18,6; 24,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2; 10,0; 28,4; 24,0; 42,0; 35,6;  3,0;  0,0; 31,0; 60,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 61,0;  0,0;  0,0;0,0;0,0;0,0;61,0;343,8
  09/1947;  7,0;  0,0; 16,9; 20,0;  2,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0; 47,5;  5,0;  0,0;  3,6;  5,4;  0,0;  0,0;  0,0;  0,0;  3,0; 20,0; 21,5;  4,0;  0,0;  0,2;0,0;0,0;---;47,5;162,1
  10/1947;  8,0; 15,5; 17,4;  3,2;  9,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,2; 23,0;  0,0;  0,0;  4,5;  0,5;  9,6;  0,2; 16,7;  0,0;  0,5;8,3;0,9;0,0;31,2;156,5
  11/1947; 13,0; 30,3; 83,2;  9,5;  0,0;  8,5;  0,0;  0,0;  0,7;  6,1;  0,0; 17,3; 22,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,2;  0,0;  0,0;  0,0;  0,0;0,7;0,0;---;83,2;217,2
  12/1947; 28,5; 47,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 35,1; 45,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 42,6; 51,3; 63,4; 72,7; 31,3;  0,0;  0,0;  0,0;  0,0;  9,7;  0,7;  0,0;0,0;9,2;5,6;72,7;442,6
  01/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 48,5; 12,5;  0,0;  0,0; 23,2; 57,7;  5,6;  0,0;  0,0;  0,0;  0,3;  1,4;  1,2;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;57,7;150,9
  02/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5; 10,3; 30,8; 40,7; 12,6; 72,7; 20,3;  0,0;  0,6;  0,5;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  2,3;  0,0;  0,0;  0,0;  0,0;10,6;---;---;72,7;203,5
  03/1948; 20,8;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  3,4; 10,2;  9,8; 40,5; 18,0; 15,5;  7,3; 20,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2; 15,8; 30,7;  6,0;  0,0;0,0;0,0;51,3;51,3;252,4
  04/1948;  0,0;  0,0;  0,0;  0,0; 58,7;  9,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0; 59,3;  8,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;59,3;140,2
  05/1948;  0,0;  0,0;  0,0; 41,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,2;  1,3; 30,5;  0,0;  1,4; 20,6;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;23,5;42,3;31,7;42,3;209,0
  06/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1948;  0,0;  0,0; 15,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8; 37,8;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,3; 27,2;31,3;1,5;0,0;37,8;137,7
  08/1948;  0,0;  0,0;  0,0;  0,0; 26,4;  6,3; 25,3;  1,0;  0,0;  0,0;  0,0; 10,2; 43,3; 15,3;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;0,0;0,0;0,0;---;---
  09/1948;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,3; 23,0;  9,2;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;23,0;53,0
  10/1948;  0,0;  0,0;  0,2; 16,3; 11,0;  0,5;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,1;  9,8;  0,0;  9,4;9,1;1,5;0,0;32,1;108,8
  11/1948;  0,0;  0,0;  5,2; 13,0; 18,4;  9,6;  0,0; 28,4;  0,0;  0,0;  0,0; 29,5; 32,8;  0,1;  0,0;  0,0;  0,0;  0,0; 16,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,3;  0,0;0,0;0,0;---;32,8;164,3
  12/1948;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6; 12,0;  0,0;  0,0;  0,0;  0,0;  1,1;  2,0;  6,4; 52,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;2,1;0,0;0,0;52,7;83,3
  01/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 67,0;  0,6;  0,0;  4,1; 15,3; 57,6; 34,7; 29,2;  0,0; 19,3;  1,5; 43,0; 21,3; 17,1;  0,0;  0,0; 21,0; 10,2;  9,1;  9,2;  0,0;0,0;0,0;4,3;67,0;364,5
  02/1949;  4,5;  0,0;  0,0; 24,0;  8,1;  0,0;  0,0; 47,5; 47,2;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0; 20,3; 23,1;  0,0;  0,0;  0,0; 14,7;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  0,0;---;---;---;47,5;194,2
  03/1949;  0,0;  0,6;  0,0;  0,0;  0,0;  4,1; 18,2; 32,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,0; 11,7; 23,2; 35,0; 10,1;  0,0;  0,0;0,0;0,0;0,0;35,0;158,2
  04/1949;  7,1; 27,6; 20,6; 87,1; 21,6;  0,5;  2,8;  0,0;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1;  0,0;  0,0;  0,0;0,0;0,0;---;87,1;176,6
  05/1949;  0,0;  0,0;  0,0;  0,0;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0; 15,4; 34,6;  0,0;  0,0;  0,0; 42,7;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;42,7;97,1
  06/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  9,5;  0,0;  0,0;  0,0;  4,3;  1,1;  0,0;  3,1;  0,0; 11,2;  0,0; 14,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;---;  0,0;0,0;23,7;---;---;---
  07/1949; 24,0; 10,2;  0,0;  0,0;  0,0;  0,0;  0,0; 10,5; 14,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 41,5; 21,5;  0,0; 34,3; 22,5;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;41,5;182,8
  08/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 60,1; 15,3;  0,0;  0,0;  0,0;  0,0; 16,1;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1;  6,6;  4,5;  8,1;  7,6;  0,1;  0,0;0,0;0,0;16,5;60,1;140,0
  09/1949;  0,0;  0,0;  0,2;  0,0;  0,0; 67,5; 21,2;  3,5;  0,0;  0,0;  0,0;  0,0; 17,1; 12,0; 12,6;  4,1;  0,0;  0,0;  9,1;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;67,5;150,8
  10/1949;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 11,2;  0,0; 17,5;  0,0; 13,1;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0; 27,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;56,1;10,0;0,0;56,1;175,1
  11/1949;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0; 34,5;  0,0;  0,0; 30,1; 22,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0; 14,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;34,5;106,3
  12/1949;  0,0; 37,5; 36,1;  0,0;  0,0;  0,0;  0,0; 41,2; 31,2;  0,0;  0,0;  0,0; 11,2; 55,2; 14,5; 14,8;  5,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,3;  0,0;  0,0;  0,0; 19,1;4,5;33,5;0,0;55,2;320,0
  01/1950;  0,0;  0,0;  0,0;  0,0; 22,5; 23,7; 44,2; 57,0; 56,7; 10,6;  7,1;  0,0; 38,3;  0,0;  0,0;  0,0;  0,0;  0,0; 12,6; 78,2; 17,1; 36,3;  2,1;  0,0;  0,0;  6,3;  0,0; 42,7;15,1;61,0;1,0;78,2;532,5
  02/1950;  0,0;  0,0;  0,0;  0,0; 30,0; 66,2;  9,8;  2,4; 12,2; 21,2;  7,7;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;66,2;155,7
  03/1950;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,1; 21,3; 11,3; 80,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;12,3;80,3;154,3
  04/1950;  0,0;  0,0;  0,0; 10,0; 23,4; 10,5;  0,0;  0,0;  0,0;  0,0; 15,3;  6,2;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0; 20,4; 15,6;  7,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;23,4;110,5
  05/1950;  0,0;  0,0;  0,0;  0,0;  1,5;  4,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0;  0,0;  0,0; 18,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;13,2;0,0;18,1;43,6
  07/1966;  0,3;  9,4;  0,5;  3,7;  0,8;  0,2;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;21,0;21,0;36,8
  08/1966;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2; 41,5;  0,5;  0,2;  0,0;  0,0; 17,1; 33,9;  0,8;  4,8;  0,1;  0,0;  3,3;  0,0;  1,5;  0,8; 56,7;  9,5;  0,3;  0,8;0,0;0,0;0,0;56,7;176,0
  09/1966;  5,5;  3,5;  5,0; 13,3;  0,1;  0,3;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,1;  1,8;  0,3;  3,3;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,1; 23,3;0,4;0,0;---;25,1;110,1
  10/1966;  0,4;  1,2;  0,0;  0,0;  0,0;  8,6; 33,1; 10,1; 12,5;  3,0;  0,0;  0,5;  6,0;  5,0;  0,0;  0,0;  9,1; 36,2;  0,4;  0,0;  0,0;  0,0; 22,0;  0,0;  0,0;  0,0;  0,0; 49,3;42,9;50,0;14,5;50,0;304,8
  11/1966; 61,3; 33,6; 13,6;  5,0;  4,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8; 68,0; 32,0; 19,0; 16,9; 12,4;  1,7;  0,0;  0,0;  0,0;  4,5;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;2,0;---;68,0;283,3
  12/1966; 12,0;  5,1;  1,5;  0,0;  4,6;  3,4; 25,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 47,5;  8,7;  0,0;  0,0;  2,0;  1,4; 52,8; 54,9; 51,9;  8,1;  3,5;  0,2;  3,4;  0,0;0,0;0,0;0,0;54,9;286,3
  01/1967;  0,0;  0,0;  0,2;  0,0; 20,1;  3,8;  0,0;  0,0; 36,8;  8,6; 41,5;  4,5;  0,0;  0,0;  2,8;  5,2;  1,4;  0,0;  2,9;  0,0;  0,0; 27,9;  0,0; 22,0;  0,0;  0,0;  0,3;  0,0;0,5;3,7;11,8;41,5;194,0
  02/1967; 20,1;  3,5; 25,0; 30,0; 51,2; 24,5;  0,6; 17,6; 28,0;  2,8;  6,5;  0,8;  0,0;  0,6;  0,0;  0,0; 16,7; 50,4; 20,0; 17,0;  5,0; 18,5;  2,0;  0,0;  0,0;  0,3;  2,8;  1,5;---;---;---;51,2;345,4
  03/1967; 40,9; 18,7; 10,0; 20,0; 12,5; 20,5; 45,0;  5,0; 50,0; 44,5;  0,6;  0,0;  4,0;  8,0; 42,0;  4,0; 32,0; 54,0; 49,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;13,0;0,0;0,0;54,0;473,8
  04/1967;  0,0;  0,0;  0,0;  0,0;  2,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,7;  2,1;  0,0;  0,0;  2,0;  1,3;  0,0;  0,0; 50,0;  1,4;  0,0;  0,0;  0,0;0,0;0,0;---;50,0;70,5
  05/1967;  0,0;  0,0; 49,0;  0,0;  0,0;  0,0;  2,0;  0,0;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0; 50,1;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;50,1;105,2
  08/1967;  0,0;  0,0;  0,0; 38,4;  8,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;38,4;46,8
  09/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  3,1;  0,0;  0,0;  0,0; 58,1; 15,5;  0,0;  1,2;  0,0;  0,0;  0,0;  0,0; 10,2; 39,1; 20,8; 10,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;58,1;159,1
  10/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  8,6; 11,6; 42,1;  0,0; 10,2;  9,4; 50,8; 27,2;  4,9;0,0;0,0;0,0;50,8;165,4
  11/1967;  0,0;  4,8;  1,5;  3,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,0;  0,0;  1,9; 90,8;  0,0;  0,0; 10,5;  0,0;  0,0;  0,0;  0,0;  0,0;  4,8;  5,1;  0,0; 32,4;60,5;0,0;---;90,8;246,2
  12/1967;  1,2;  6,4;  9,2;  0,0;  0,0;  0,0;  8,4;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;8,4;12,1;0,0;12,1;52,3
  01/1968;  0,0;  0,0; 62,0;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,0; 13,0;  4,0;  0,0;  7,6;  3,4;  2,8; 41,6; 10,2; 40,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;18,0;95,2;95,2;336,1
  02/1968; 10,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 10,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,8;  9,5; 39,7;  0,0;  0,0;  0,0;  0,0;0,0;---;---;39,7;81,6
  03/1968;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0; 12,5;  0,4;  0,0;  4,3; 10,8;  0,0;  2,8;  0,0;  0,0; 94,3;  5,8;  0,0;  0,0;  0,0;  8,9;  0,0; 10,1;  6,6;  0,0;  0,0;  0,0;  4,3;5,0;0,0;32,4;94,3;204,4
  04/1968; 68,9; 94,6; 39,4; 24,8; 20,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4; 18,3;  6,1;  0,0;  9,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;94,6;288,3
  05/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,4;  0,0;  0,0;  0,0;  0,0;  0,0; 14,5;  0,0;  5,5;  0,0;  0,0;  0,0;  0,0;14,5;85,0;0,0;85,0;143,9
  06/1968;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  5,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0; 36,1;  0,0;  0,0;  0,1;  0,2;  2,7;  0,0;  0,0;  0,2;0,0;0,0;---;36,1;60,1
  07/1968;  0,0;  0,0;  0,0;  0,0;  0,0; 33,0;  0,0;  0,0;  0,0; 39,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,4;  0,0;0,0;0,0;0,0;39,0;104,4
  08/1968;  0,0;  0,0;  0,0;  0,0;  9,5; 36,0; 20,0; 50,0;  9,3;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;6,5;0,0;50,0;135,9
  09/1968;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 49,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;49,1;83,9
  11/1968;  0,0;  4,6;  1,0;  0,0;  0,0;  0,0;  0,0;  4,4;  0,0;  0,0;  8,1;  0,0;  0,0;  0,0;  0,0;  0,0;  4,3;  9,1;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1;  0,0;0,0;4,5;---;9,1;44,4
  12/1968;  0,0; 85,4; 45,1; 10,6;  0,0; 68,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1; 16,8;  4,4;  0,0;0,0;0,0;0,0;85,4;234,8
  01/1969;  0,0;  9,1;  0,0;  0,0;  0,0;  6,1;  0,0;  2,0;  0,0; 28,1; 15,4;  0,0;  0,0;  0,0;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,3;  4,9;  3,1;  0,0;  8,1;  0,0;  0,0;0,0;0,0;0,0;28,1;86,2
  02/1969; 31,2; 68,1; 89,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 80,4; 86,1;  8,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;89,6;363,5
  03/1969;  0,0; 92,8;  4,0;  7,0; 13,8;  0,2;  0,1;  0,0;  0,0;  0,5;  0,1;  0,3; 67,6; 10,0;  1,0; 23,0;  0,0;  0,0;  0,0;  2,9;  0,0;  0,0;  5,6;  7,2;  0,0;  0,0;  0,1;  8,0;4,3;0,0;0,0;92,8;248,5
  04/1969; 84,3;  0,0; 96,4; 26,5; 10,1;  6,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,4; 61,2;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;96,4;295,3
  05/1969;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 84,1; 10,4;  0,0;  0,0;  0,0;  0,0;12,0;25,7;2,9;84,1;135,1
  06/1969;  0,0; 37,8;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  1,0;  0,0; 45,0;  2,5;  1,5;  4,1;  0,3;  0,0;  2,0;  0,0;  0,0;  0,0;0,0;0,0;---;45,0;105,2
  07/1969; 60,5;  0,4;  0,0;  0,0;  0,0;  0,0;  6,4; 42,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;60,5;115,6
  08/1969;  0,0; 11,8; 47,0; 10,0;  0,0;  0,0; 25,8; 12,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  5,0;  0,0;  0,0; 11,0;  0,0;  0,0;  0,0;  0,0;  1,0; 12,0;  1,0;32,5;5,0;2,2;47,0;180,8
  09/1969;  0,0;  0,0;  0,0;  0,0; 12,3;  0,0;  0,0;  6,8;  5,8;  0,0;  0,0;  1,0;  7,5;  3,0;  3,6;  1,0;  0,0;  0,0;  4,6;  1,3;  7,1;  1,0;  3,0;  0,4;  0,0;  0,0;  0,0;  1,0;0,0;4,0;---;12,3;63,4
  10/1969; 36,4;  6,2;  0,0;  4,4;  0,0; 46,8; 50,4;  0,4;  0,2;  0,0;  9,4;  6,1;  6,4;  0,0;  0,0;  4,1; 86,2; 34,8; 41,2; 14,1;  0,0; 19,4; 10,3;  4,4;  2,0;  0,0;  0,0;  0,0;0,0;4,4;0,0;86,2;387,6
  11/1969;  0,0;  6,1; 32,1;  0,0;  0,0;  4,3;  6,7;  4,4; 31,4; 10,1; 44,4;  4,1; 14,9;  5,7;  4,1;  0,0;  0,0;  9,2; 81,4; 69,1;  4,4; 10,3; 14,4;  6,9;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;81,4;364,0
  12/1969;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,2;  0,0; 10,4;  0,0;  6,1; 10,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;31,2;68,0
