PREFIXO: ;E3-056
NOME DO POSTO: ;SAO VICENTE
MUNICÍPIO: ;SAO VICENTE
CURSO D'ÁGUA: ;
LATITUDE: ;23°57'37"
LONGITUDE: ;46°21'53"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  09/1942;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,3;  0,0; 10,6;  1,0;  0,0;  0,0;  0,0;  0,4; 14,0;  0,0;  5,0;  0,0;0,0;0,0;---;14,0;42,3
  10/1942;  0,0;  0,0; 14,3; 19,5;  0,5;  0,0;  0,0;  2,3;  0,0;  0,0;  0,0;  0,0;  0,3;  3,3;  0,8;  2,1; 23,0;  0,1;  0,0;  0,0;  0,0;  0,0; 23,6; 15,1;  5,6; 19,0;  0,0;  0,0;29,2;1,0;0,0;29,2;159,7
  11/1942;  0,0;  0,0;  8,6;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0; 10,0;  0,0;  0,0;  3,8;  0,1;  0,0;  2,3;  0,4; 38,4; 30,0;  0,0;  7,4;  3,8;  0,0;  0,0;  0,0;  0,0; 11,0;  0,0;0,0;0,0;---;38,4;123,8
  12/1942; 50,0; 30,0; 20,0;  4,0;  1,7;  0,0;  0,0;  2,2;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,5; 20,0;  3,5; 10,0;  0,0;  0,0;  0,0;  4,0; 14,7;  5,0;  0,0;  0,0;  0,0;  0,0;1,1;0,0;0,0;50,0;196,7
  01/1943;  0,0;  0,0;  0,0;  0,5;  1,9;  0,0;  0,0; 12,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,0; 45,0;  0,0;  0,0;  0,0;  0,0;130,0; 25,5;  8,0;  0,0;  0,0; 32,0;  0,0;  5,0;  0,0;10,0;53,0;18,0;130,0;376,9
  02/1943; 38,0; 11,0; 15,0; 30,3;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  2,5;  0,0;  0,0;  0,0;  1,9;  2,0;  0,0; 27,0;  2,0;  0,0;  0,0;  0,1;  0,0;  0,0; 16,0;  1,4;  4,0;  1,1;---;---;---;38,0;159,3
  03/1943;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0; 64,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;7,0;7,0;0,0;64,0;92,0
  04/1943; 44,1;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 38,0;  0,0;  0,0;  2,0;  0,0; 28,0;  0,0;  7,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0; 32,5;  7,3;2,0;0,0;---;44,1;164,9
  05/1943;  0,0;  6,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0; 21,5;  9,2;  9,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0; 10,0;  0,8;  0,0;  0,0;  0,0;0,0;0,0;9,0;21,5;69,1
  06/1943; 35,0;  7,8;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  2,5;  2,7; 12,1;  0,3;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0; 39,0;  7,0;  0,0;  0,0;  0,0;  0,0;  0,4;  1,4;  0,0;  4,2;0,0;0,0;---;39,0;119,6
  07/1943;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  9,6;  4,3;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;1,9;9,6;26,3
  08/1943;  0,0;  0,0; 20,3; 28,0; 29,0; 26,0; 16,9;  1,3;  0,0;  0,0;  0,0; 15,7;  0,0;  0,0; 34,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0; 30,7; 30,0; 15,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;34,0;256,9
  09/1943;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,4;  0,0;  0,0; 12,5;  2,0;  4,5;  0,0;  0,0;  1,3;  0,0;  0,0;  9,6; 42,6; 18,6; 17,0;  5,0;  4,0;  0,0;0,0;0,0;---;42,6;127,5
  10/1943;  0,0;  0,0;  0,0; 11,3; 24,0;  0,0;  0,0;  0,0;  0,0;  2,0;  9,0; 61,0;  3,3; 32,5; 20,6;  6,0;  0,0;  1,0;  0,0;  1,0;  0,0;  9,1;  3,5; 23,0; 13,5;  0,0;  3,5; 47,4;45,0;4,3;3,0;61,0;324,0
  11/1943;  0,5;  2,0;  3,2;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0; 10,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  9,5;  1,3;  0,0;  2,0;  2,7; 28,0;  5,2;  7,2;  0,0;  0,0;0,0;0,0;---;28,0;77,3
